              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.4700000000000000E+02   0.1800000000000000E+03   0.8030637295667278E-01   0.3518781786675479E+00  -0.3518522118521126E+00  -0.3781929591814828E+05  -0.6628557164949892E+05   0.4290600000000000E+02   0.4266584199999943E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.5100000000000000E+02   0.1800000000000000E+03   0.8038970914429988E-01   0.3533073211203152E+00  -0.3532492124943193E+00  -0.3783618422537618E+05  -0.6628557164949889E+05   0.5580090000000000E+02   0.5549825099999998E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.5500000000000000E+02   0.1800000000000000E+03   0.8040250891214483E-01   0.3551312640303869E+00  -0.3551046404895390E+00  -0.3785480131673896E+05  -0.6628557164949890E+05   0.6646090000000000E+02   0.6612012099999993E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.5900000000000000E+02   0.1800000000000000E+03   0.8045504656985712E-01   0.3570789746743697E+00  -0.3570702326522885E+00  -0.3786904486718803E+05  -0.6628557164949889E+05   0.8263039999999999E+02   0.8224856600000021E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.6500000000000000E+02   0.1800000000000000E+03   0.8047007781415544E-01   0.3587897470837321E+00  -0.3587885549510759E+00  -0.3788968688315234E+05  -0.6628557164949892E+05   0.1084104000000000E+03   0.1079551279999996E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.7100000000000000E+02   0.1800000000000000E+03   0.8047835581807006E-01   0.3598067616278530E+00  -0.3598200082032387E+00  -0.3789744003476070E+05  -0.6628557164949884E+05   0.1384754000000000E+03   0.1379370030000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.7500000000000000E+02   0.1800000000000000E+03   0.8048115203380835E-01   0.3605039209290223E+00  -0.3605206876993813E+00  -0.3789677251437528E+05  -0.6628557164949886E+05   0.1654786000000000E+03   0.1648654950000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.8100000000000000E+02   0.1800000000000000E+03   0.8048351495356376E-01   0.3602718844311901E+00  -0.3602860208470491E+00  -0.3789088616008840E+05  -0.6628557164949905E+05   0.2022563000000000E+03   0.2015417920000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.8500000000000000E+02   0.1800000000000000E+03   0.8048442819496426E-01   0.3595323085298435E+00  -0.3595444921422242E+00  -0.3788726806607775E+05  -0.6628557164949889E+05   0.2311701000000000E+03   0.2303745869999993E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.9100000000000000E+02   0.1800000000000000E+03   0.8048504162807510E-01   0.3587481839011281E+00  -0.3587590678275843E+00  -0.3788478580327350E+05  -0.6628557164949893E+05   0.2837192000000000E+03   0.2827797000000000E+03
