              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.8100000000000000E+02   0.4000000000000000E+02   0.5749966885063475E-01   0.2426664782726744E+00  -0.2426668208895941E+00  -0.1409334162857878E+05  -0.6148412804544879E+05   0.2023140000000000E+02   0.8068313799999305E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.8500000000000000E+02   0.4000000000000000E+02   0.5749966888958626E-01   0.2426672096017549E+00  -0.2426667982543059E+00  -0.1409334242520988E+05  -0.6148412804544882E+05   0.2300630000000000E+02   0.9168489499999851E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.9100000000000000E+02   0.4000000000000000E+02   0.5749966891932444E-01   0.2426677544800415E+00  -0.2426668442555206E+00  -0.1409334197641244E+05  -0.6148412804544885E+05   0.2804920000000000E+02   0.1117312649999949E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.9500000000000000E+02   0.4000000000000000E+02   0.5749966898088392E-01   0.2426676533323579E+00  -0.2426668288637640E+00  -0.1409334292743110E+05  -0.6148412804544883E+05   0.3131810000000000E+02   0.1246824469999992E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.1010000000000000E+03   0.4000000000000000E+02   0.5749966865875640E-01   0.2426662604845563E+00  -0.2426668911590862E+00  -0.1409334215524159E+05  -0.6148412804544877E+05   0.3724070000000000E+02   0.1481860999999917E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.1110000000000000E+03   0.4000000000000000E+02   0.5749966900981029E-01   0.2426671651175282E+00  -0.2426668461926382E+00  -0.1409334171141135E+05  -0.6148412804544881E+05   0.4924290000000000E+02   0.1957589639999933E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.1210000000000000E+03   0.4000000000000000E+02   0.5749966896665459E-01   0.2426665360256540E+00  -0.2426667955205243E+00  -0.1409334324192222E+05  -0.6148412804544884E+05   0.6183280000000000E+02   0.2409983589999902E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.1310000000000000E+03   0.4000000000000000E+02   0.5749966865970964E-01   0.2426654262777999E+00  -0.2426669121181470E+00  -0.1409334118761158E+05  -0.6148412804544879E+05   0.7620970000000000E+02   0.2923707049999939E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.1410000000000000E+03   0.4000000000000000E+02   0.5749966891079776E-01   0.2426673923341298E+00  -0.2426668071848827E+00  -0.1409334130426117E+05  -0.6148412804544882E+05   0.9320810000000000E+02   0.3556715459999978E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.1510000000000000E+03   0.4000000000000000E+02   0.5749966898432670E-01   0.2426694807494703E+00  -0.2426668108722810E+00  -0.1409334116390249E+05  -0.6148412804544882E+05   0.1129127000000000E+03   0.4285795670000080E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3500000000000000E+02   0.1610000000000000E+03   0.4000000000000000E+02   0.5749966925003824E-01   0.2426668530801396E+00  -0.2426668038862564E+00  -0.1409334177490963E+05  -0.6148412804544884E+05   0.1350655000000000E+03   0.5107035240000114E+03
